"hour","offshore","onshore","pv","river","lake","biogas","gas","phs","battery","methanation","demand","Pump","ElecStr","CH4","Bat_SOC","PHS_SOC","CH4_SOC","elec_price","gas_price"
"2900",5.61,23.49,0.00,4.18,0.00,0.00,0.00,9.30,9.76,0.00,52.34,0.00,0.00,0.00,82.94,81.33,2794.64,127.81,-127.81
"2901",5.34,23.17,0.00,4.15,0.00,0.00,0.00,9.30,9.87,0.00,51.83,0.00,0.00,0.00,72.67,71.00,2794.64,127.81,-127.81
"2902",4.90,22.92,0.00,4.08,0.00,0.00,0.00,9.30,11.43,0.00,52.64,0.00,0.00,0.00,62.28,60.66,2794.64,127.81,-127.81
"2903",4.49,22.03,0.00,3.96,0.00,0.00,0.00,9.30,16.96,0.00,56.74,0.00,0.00,0.00,50.24,50.33,2794.64,127.81,-127.81
"2904",4.28,20.66,0.00,3.83,12.86,0.00,0.00,9.30,5.77,0.00,56.70,0.00,0.00,0.00,32.39,40.00,2794.64,127.81,-127.81
"2905",4.61,19.63,0.00,3.82,12.86,0.00,0.00,0.00,11.42,0.00,52.34,0.00,0.00,0.00,26.32,29.66,2794.64,127.81,-127.81
"2906",5.31,19.45,0.00,3.73,7.87,0.00,0.00,9.30,5.33,0.00,50.99,0.00,0.00,0.00,14.30,29.66,2794.64,127.81,-127.81
"2907",6.13,20.29,0.00,3.50,12.86,0.00,0.00,5.71,0.00,0.00,48.48,0.00,0.00,0.00,8.69,19.33,2794.64,127.81,-127.81
"2908",7.05,22.63,0.02,3.38,0.00,0.00,0.00,9.30,3.85,0.00,46.22,0.00,0.00,0.00,8.69,12.99,2794.64,127.81,-127.81
"2909",7.92,24.21,3.02,3.31,0.00,0.00,0.00,2.39,4.41,0.00,45.27,0.00,0.00,0.00,4.64,2.65,2794.64,127.81,-127.81
"2910",7.81,21.63,15.28,3.30,0.00,0.00,0.00,0.00,0.00,0.00,46.02,0.00,0.00,-2.00,0.00,0.00,2794.64,32.50,-32.50
"2911",8.28,25.99,34.95,3.49,0.00,0.00,0.00,0.00,0.00,0.00,45.74,-9.30,0.00,-8.52,0.00,0.00,2795.82,0.00,0.00
"2912",9.24,32.79,54.59,3.73,0.00,0.00,0.00,0.00,0.00,0.00,47.17,-9.30,0.00,-8.52,0.00,8.84,2800.85,0.00,0.00
"2913",9.52,35.47,69.07,3.79,0.00,0.00,0.00,0.00,0.00,0.00,49.05,-9.30,0.00,-8.52,0.00,17.67,2805.88,0.00,0.00
"2914",9.45,36.21,78.73,3.77,0.00,0.00,0.00,0.00,0.00,0.00,50.61,-9.30,0.00,-8.52,0.00,26.51,2810.91,0.00,0.00
"2915",9.31,36.93,83.07,3.79,0.00,0.00,0.00,0.00,0.00,0.00,51.17,-9.30,-12.18,-8.52,0.00,35.34,2815.94,0.00,0.00
"2916",9.27,38.03,82.56,3.78,0.00,0.00,0.00,0.00,0.00,0.00,52.13,-9.30,0.00,-8.52,10.96,44.18,2820.97,0.00,0.00
"2917",9.29,39.21,76.09,3.75,0.00,0.00,0.00,0.00,0.00,0.00,53.27,-9.30,-25.67,-8.52,10.96,53.01,2826.00,0.00,0.00
"2918",9.05,39.69,64.55,3.66,0.00,0.00,0.00,0.00,0.00,0.00,49.47,-9.30,-25.67,-8.52,34.07,61.85,2831.02,0.00,0.00
"2919",8.65,39.07,48.50,3.57,0.00,0.00,0.00,0.00,0.00,0.00,46.88,-9.30,-25.67,-8.52,57.17,70.68,2836.05,0.00,0.00
"2920",7.84,35.00,29.93,3.38,0.00,0.00,0.00,0.00,0.00,0.00,44.95,-9.30,-13.38,-8.52,80.28,79.52,2841.08,0.00,0.00
"2921",7.31,31.25,11.56,3.33,0.00,0.00,0.00,0.00,0.00,0.00,43.65,-1.27,0.00,-8.52,92.32,88.35,2846.11,27.79,-27.79
"2922",7.18,32.54,1.64,3.43,0.00,0.00,0.00,0.00,0.00,0.00,44.53,0.00,0.00,-0.25,92.32,89.55,2851.14,32.50,-32.50
"2923",7.12,35.51,0.00,3.62,0.00,0.00,0.00,2.63,0.00,0.00,47.38,0.00,0.00,-1.49,92.32,89.55,2851.29,32.50,-32.50
"2924",6.91,37.23,0.00,3.78,0.00,0.00,0.00,0.90,0.00,0.00,48.83,0.00,0.00,0.00,92.32,86.63,2852.18,32.50,-32.50
"2925",6.60,38.16,0.00,4.01,0.00,0.00,0.00,0.74,0.00,0.00,49.51,0.00,0.00,0.00,92.32,85.63,2852.18,32.50,-32.50
"2926",6.29,38.15,0.00,3.98,0.00,0.00,0.00,1.98,0.00,0.00,50.41,0.00,0.00,0.00,92.32,84.80,2852.18,32.50,-32.50
"2927",5.83,36.76,0.00,3.97,0.00,0.00,0.00,7.16,0.00,0.00,53.73,0.00,0.00,0.00,92.32,82.61,2852.18,32.50,-32.50
"2928",5.54,34.54,0.00,3.94,0.00,0.00,0.00,2.80,6.38,0.00,53.20,0.00,0.00,0.00,92.32,74.65,2852.18,32.50,-32.50
"2929",5.48,32.52,0.00,3.72,0.00,0.00,0.00,7.50,0.00,0.00,49.22,0.00,0.00,0.00,85.61,71.54,2852.18,32.50,-32.50
"2930",5.21,30.02,0.00,3.58,0.00,0.00,0.00,0.00,9.55,0.00,48.36,0.00,0.00,0.00,85.61,63.20,2852.18,32.50,-32.50
"2931",4.85,26.66,0.00,3.41,0.00,0.00,0.00,0.00,11.50,0.00,46.42,0.00,0.00,0.00,75.56,63.20,2852.18,32.50,-32.50
"2932",4.72,23.51,0.02,3.34,0.00,0.00,0.00,0.00,13.16,0.00,44.75,0.00,0.00,0.00,63.45,63.20,2852.18,32.50,-32.50
"2933",4.61,19.27,3.49,3.36,0.00,0.00,0.00,0.00,14.81,0.00,45.55,0.00,0.00,0.00,49.60,63.20,2852.18,32.50,-32.50
"2934",3.78,13.43,17.27,3.49,0.00,0.00,0.00,0.00,20.65,0.00,50.10,0.00,0.00,-8.52,34.01,63.20,2852.18,32.50,-32.50
"2935",2.88,12.53,36.87,3.86,0.00,0.00,0.00,0.00,0.00,0.00,56.11,0.00,0.00,-0.02,12.27,63.20,2857.20,32.50,-32.50
"2936",2.40,13.30,55.25,4.24,0.00,0.00,0.00,0.00,0.00,0.00,60.16,-6.51,0.00,-8.52,12.27,63.20,2857.22,27.79,-27.79
"2937",1.77,13.06,69.03,4.55,0.00,0.00,0.00,0.00,0.00,0.00,60.98,-9.30,-9.61,-8.52,12.27,69.38,2862.25,26.08,-26.08
"2938",1.30,12.33,77.86,4.53,0.00,0.00,0.00,0.00,0.00,0.00,60.59,-9.30,-17.61,-8.52,20.93,78.21,2867.28,26.08,-26.08
"2939",1.05,11.84,81.67,4.44,0.00,0.00,0.00,0.00,0.00,0.00,59.67,-9.30,-21.50,-8.52,36.77,87.05,2872.31,26.08,-26.08
"2940",1.05,11.69,80.31,4.41,0.00,0.00,0.00,0.00,0.00,0.00,59.59,-9.30,-20.05,-8.52,56.12,95.88,2877.34,26.08,-26.08
"2941",1.24,11.83,73.95,4.34,0.00,0.00,0.00,0.00,0.00,0.00,59.17,-9.30,-14.36,-8.52,74.17,104.72,2882.37,26.08,-26.08
"2942",1.54,12.17,61.74,4.14,0.00,0.00,0.00,0.00,0.00,0.00,57.24,-9.30,-4.53,-8.52,87.09,113.55,2887.39,26.08,-26.08
"2943",1.92,12.74,44.37,4.09,0.00,0.00,0.00,0.00,0.00,0.00,55.25,0.00,0.00,-7.87,91.17,122.39,2892.42,32.50,-32.50
"2944",2.44,13.06,26.36,4.07,0.00,0.00,0.00,0.00,7.25,0.00,53.18,0.00,0.00,0.00,91.17,122.39,2897.07,32.50,-32.50
"2945",3.23,14.08,10.40,4.14,0.00,0.00,0.00,0.00,19.72,0.00,51.58,0.00,0.00,0.00,83.54,122.39,2897.07,32.50,-32.50
"2946",4.76,17.46,1.56,4.25,0.00,0.00,0.00,0.00,23.47,0.00,51.49,0.00,0.00,0.00,62.79,122.39,2897.07,32.50,-32.50
"2947",6.45,22.60,0.00,4.45,0.00,0.00,0.00,0.00,20.37,0.00,53.88,0.00,0.00,0.00,38.08,122.39,2897.07,32.50,-32.50
"2948",7.75,27.04,0.00,4.61,0.00,0.00,0.00,0.00,14.25,0.00,53.65,0.00,0.00,0.00,16.63,122.39,2897.07,32.50,-32.50
"2949",8.80,30.32,0.00,4.68,0.00,0.00,0.00,8.31,0.00,0.00,52.11,0.00,0.00,0.00,1.63,122.39,2897.07,32.50,-32.50
"2950",9.54,32.80,0.00,4.61,0.00,0.00,0.00,4.97,0.00,0.00,51.92,0.00,0.00,0.00,1.63,113.15,2897.07,32.50,-32.50
"2951",10.14,35.05,0.00,4.60,0.00,0.00,0.00,4.99,0.00,0.00,54.79,0.00,0.00,0.00,1.63,107.63,2897.07,32.50,-32.50
"2952",10.81,37.17,0.00,4.36,0.00,0.00,0.00,0.00,1.55,0.00,53.90,0.00,0.00,0.00,1.63,102.08,2897.07,32.50,-32.50
"2953",11.53,38.78,0.00,4.10,0.00,0.00,0.00,0.00,0.00,0.00,49.12,0.00,0.00,-5.30,0.00,102.08,2897.07,32.50,-32.50
"2954",12.05,39.44,0.00,4.06,0.00,0.00,0.00,0.00,0.00,0.00,47.85,0.00,0.00,-7.70,0.00,102.08,2900.19,32.50,-32.50
"2955",12.14,39.18,0.00,3.99,0.00,0.00,0.00,0.00,0.00,0.00,45.78,-1.00,0.00,-8.52,0.00,102.08,2904.73,27.79,-27.79
"2956",11.95,38.36,0.02,3.94,0.00,0.00,0.00,0.00,0.00,0.00,44.07,-1.67,0.00,-8.52,0.00,103.04,2909.76,27.79,-27.79
"2957",11.37,34.56,3.58,3.95,0.00,0.00,0.00,0.00,0.00,0.00,44.44,-0.49,0.00,-8.52,0.00,104.63,2914.79,27.79,-27.79
"2958",9.77,23.46,16.58,4.01,0.00,0.00,0.00,0.00,0.00,0.00,48.22,0.00,0.00,-5.60,0.00,105.09,2919.82,32.50,-32.50
"2959",8.18,19.46,34.70,4.29,0.00,0.00,0.00,0.00,0.00,0.00,53.66,-4.45,0.00,-8.52,0.00,105.09,2923.12,27.79,-27.79
"2960",7.51,23.79,52.06,4.51,0.00,0.00,0.00,0.00,0.00,0.00,57.79,-9.30,0.00,-8.52,0.00,109.32,2928.15,0.00,0.00
"2961",7.70,27.75,65.18,4.63,0.00,0.00,0.00,0.00,0.00,0.00,58.75,-9.30,0.00,-8.52,0.00,118.15,2933.18,0.00,0.00
"2962",8.10,28.59,72.86,4.60,0.00,0.00,0.00,0.00,0.00,0.00,58.71,-9.30,-3.56,-8.52,0.00,126.99,2938.21,0.00,0.00
"2963",8.55,28.56,76.35,4.50,0.00,0.00,0.00,0.00,0.00,0.00,58.39,-9.30,-25.67,-8.52,3.20,135.82,2943.24,0.00,0.00
"2964",8.66,27.79,75.25,4.53,0.00,0.00,0.00,0.00,0.00,0.00,58.74,-9.30,-25.67,-8.52,26.31,144.66,2948.27,0.00,0.00
"2965",8.52,26.41,68.66,4.35,0.00,0.00,0.00,0.00,0.00,0.00,58.19,-9.30,-25.67,-8.52,49.42,153.49,2953.30,0.00,0.00
"2966",8.53,24.47,56.29,4.21,0.00,0.00,0.00,0.00,0.00,0.00,56.10,-9.30,-19.59,-8.52,72.52,162.33,2958.33,0.00,0.00
"2967",8.70,22.17,39.87,4.06,0.00,0.00,0.00,0.00,0.00,0.00,54.56,-9.30,-2.41,-8.52,90.15,171.17,2963.36,0.00,0.00
"2968",8.51,19.53,22.98,4.08,0.00,0.00,0.00,0.00,0.00,0.00,52.77,0.00,0.00,-2.33,92.32,180.00,2968.39,32.50,-32.50
"2969",8.03,17.61,8.78,4.10,9.86,0.00,0.00,2.96,0.00,0.00,51.34,0.00,0.00,0.00,92.32,180.00,2969.76,127.81,-127.81
"2970",7.71,17.89,1.35,4.12,0.00,0.00,0.00,0.00,19.76,0.00,50.83,0.00,0.00,0.00,92.32,176.72,2969.76,127.81,-127.81
"2971",7.95,19.01,0.00,4.32,12.86,0.00,0.00,0.00,8.67,0.00,52.80,0.00,0.00,0.00,71.52,176.72,2969.76,127.81,-127.81
"2972",8.18,19.98,0.00,4.40,12.86,0.00,0.00,6.65,0.00,0.00,52.08,0.00,0.00,0.00,62.39,176.72,2969.76,127.81,-127.81
"2973",8.44,21.25,0.00,4.38,12.86,0.00,0.00,3.91,0.00,0.00,50.83,0.00,0.00,0.00,62.39,169.32,2969.76,127.81,-127.81
"2974",8.42,22.38,0.00,4.55,12.86,0.00,0.00,3.52,0.00,0.00,51.72,0.00,0.00,0.00,62.39,164.98,2969.76,127.81,-127.81
"2975",8.10,22.49,0.00,4.46,12.86,0.00,0.00,0.00,6.81,0.00,54.72,0.00,0.00,0.00,62.39,161.07,2969.76,127.81,-127.81
"2976",7.45,21.62,0.00,4.45,12.86,0.00,0.00,7.62,0.00,0.00,53.99,0.00,0.00,0.00,55.23,161.07,2969.76,127.81,-127.81
"2977",6.70,19.80,0.00,4.05,12.86,0.00,0.00,5.88,0.00,0.00,49.29,0.00,0.00,0.00,55.23,152.61,2969.76,127.81,-127.81
"2978",6.15,18.16,0.00,3.93,12.86,0.00,0.00,7.02,0.00,0.00,48.12,0.00,0.00,0.00,55.23,146.07,2969.76,127.81,-127.81
"2979",5.64,16.39,0.00,3.93,12.86,0.00,0.00,7.42,0.00,0.00,46.24,0.00,0.00,0.00,55.23,138.27,2969.76,127.81,-127.81
"2980",5.25,15.08,0.03,3.93,12.86,0.00,0.00,7.55,0.00,0.00,44.69,0.00,0.00,0.00,55.23,130.03,2969.76,127.81,-127.81
"2981",4.63,12.46,3.42,3.92,12.86,0.00,0.00,7.88,0.00,0.00,45.16,0.00,0.00,0.00,55.23,121.64,2969.76,127.81,-127.81
"2982",3.71,9.52,14.20,4.05,12.86,0.00,0.00,4.54,0.00,0.00,48.87,0.00,0.00,0.00,55.23,112.88,2969.76,127.81,-127.81
"2983",3.19,8.93,29.07,4.30,0.00,0.00,0.00,8.62,0.00,0.00,54.11,0.00,0.00,0.00,55.23,107.83,2969.76,127.81,-127.81
"2984",2.85,8.19,43.56,4.53,0.00,0.00,0.00,0.00,0.00,0.00,58.13,-1.00,0.00,0.00,55.23,98.25,2969.76,109.28,-109.28
"2985",2.59,7.44,54.90,4.54,0.00,0.00,0.00,0.00,0.00,0.00,58.64,-9.30,-1.53,0.00,55.23,99.20,2969.76,107.57,-107.57
"2986",2.41,7.09,61.99,4.58,0.00,0.00,0.00,0.00,0.00,0.00,58.04,-9.30,-8.73,0.00,56.61,108.03,2969.76,107.57,-107.57
"2987",2.27,7.20,65.06,4.54,0.00,0.00,0.00,0.00,0.00,0.00,57.10,-9.30,-12.67,0.00,64.46,116.87,2969.76,107.57,-107.57
"2988",2.09,7.41,62.10,4.50,0.00,0.00,0.00,0.00,0.00,0.00,56.92,-9.30,-9.89,0.00,75.87,125.70,2969.76,107.57,-107.57
"2989",1.82,7.48,54.13,4.40,0.00,0.00,0.00,0.00,0.00,0.00,56.81,-9.30,-1.73,0.00,84.77,134.54,2969.76,107.57,-107.57
"2990",1.50,7.41,43.24,4.27,0.00,0.00,0.00,0.00,0.00,0.00,54.95,-1.48,0.00,0.00,86.32,143.37,2969.76,109.28,-109.28
"2991",1.22,7.48,31.34,4.09,9.00,0.00,0.00,0.00,0.00,0.00,53.11,0.00,0.00,0.00,86.32,144.78,2969.76,127.81,-127.81
"2992",1.14,7.61,19.51,4.13,12.86,0.00,0.00,5.87,0.00,0.00,51.11,0.00,0.00,0.00,86.32,144.78,2969.76,127.81,-127.81
"2993",1.27,8.00,8.59,4.22,10.91,0.00,16.00,0.00,0.00,16.00,48.99,0.00,0.00,0.00,86.32,138.26,2969.76,127.81,-127.81
"2994",1.68,9.77,1.38,4.29,12.86,0.00,18.48,0.00,0.00,18.48,48.45,0.00,0.00,0.00,86.32,138.26,2934.21,127.81,-127.81
"2995",2.04,11.81,0.00,4.37,12.86,0.00,18.37,0.00,0.00,18.37,49.45,0.00,0.00,0.00,86.32,138.26,2893.14,127.81,-127.81
"2996",2.14,12.40,0.00,4.52,12.86,0.00,16.94,0.00,0.00,16.94,48.86,0.00,0.00,0.00,86.32,138.26,2852.32,127.81,-127.81
"2997",2.16,11.93,0.00,4.53,12.86,0.00,0.00,1.16,15.13,0.00,47.75,0.00,0.00,0.00,86.32,138.26,2814.67,127.81,-127.81
"2998",2.25,11.36,0.00,4.60,12.86,0.00,0.00,9.30,8.92,0.00,49.29,0.00,0.00,0.00,70.40,136.97,2814.67,127.81,-127.81
"2999",2.35,10.99,0.00,4.61,12.86,0.00,0.00,9.30,12.41,0.00,52.52,0.00,0.00,0.00,61.01,126.64,2814.67,127.81,-127.81
"3000",2.45,10.75,0.00,4.41,12.86,0.00,0.00,9.30,11.60,0.00,51.38,0.00,0.00,0.00,47.95,116.31,2814.67,127.81,-127.81
"3001",2.50,10.56,0.00,4.22,12.86,0.00,0.00,9.30,7.19,0.00,46.63,0.00,0.00,0.00,35.74,105.97,2814.67,127.81,-127.81
"3002",2.47,10.29,0.00,4.09,12.86,0.00,0.00,9.30,6.14,0.00,45.15,0.00,0.00,0.00,28.16,95.64,2814.67,127.81,-127.81
"3003",2.58,9.78,0.00,3.80,12.86,0.00,0.00,9.30,4.48,0.00,42.80,0.00,0.00,0.00,21.70,85.31,2814.67,127.81,-127.81
"3004",2.89,9.71,0.02,3.70,12.86,0.00,11.49,0.00,0.00,11.49,40.67,0.00,0.00,0.00,16.98,74.97,2814.67,127.81,-127.81
"3005",3.01,8.96,2.62,3.69,12.86,0.00,0.00,8.73,0.00,0.00,39.86,0.00,0.00,0.00,16.98,74.97,2789.13,127.81,-127.81
"3006",2.49,6.60,10.76,3.68,12.86,0.00,0.00,4.14,0.00,0.00,40.53,0.00,0.00,0.00,16.98,65.27,2789.13,127.81,-127.81
"3007",1.78,5.71,21.90,3.83,7.61,0.00,0.00,0.00,0.00,0.00,40.84,0.00,0.00,0.00,16.98,60.67,2789.13,127.81,-127.81
"3008",1.51,6.50,32.71,3.93,0.00,0.00,0.00,0.00,0.00,0.00,42.67,-1.98,0.00,0.00,16.98,60.67,2789.13,109.28,-109.28
"3009",1.39,6.80,41.09,3.88,0.00,0.00,0.00,0.00,0.00,0.00,44.45,-8.72,0.00,0.00,16.98,62.55,2789.13,109.28,-109.28
"3010",1.45,7.37,46.79,3.89,0.00,0.00,0.00,0.00,0.00,0.00,45.55,-9.30,-4.67,0.00,16.98,70.83,2789.13,107.57,-107.57
"3011",1.91,8.46,46.41,3.92,0.00,0.00,0.00,0.00,0.00,0.00,45.79,-9.30,-5.61,0.00,21.18,79.67,2789.13,107.57,-107.57
"3012",2.48,9.72,42.94,3.80,0.00,0.00,0.00,0.00,0.00,0.00,46.35,-9.30,-3.30,0.00,26.23,88.50,2789.13,107.57,-107.57
"3013",3.01,10.90,40.45,3.77,0.00,0.00,0.00,0.00,0.00,0.00,47.66,-9.30,-1.17,0.00,29.20,97.34,2789.13,107.57,-107.57
"3014",3.39,11.98,34.11,3.83,0.00,0.00,0.00,0.00,0.00,0.00,44.56,-8.76,0.00,0.00,30.25,106.17,2789.13,109.28,-109.28
"3015",3.70,12.90,25.84,3.67,0.00,0.00,0.00,0.00,0.00,0.00,42.38,-3.72,0.00,0.00,30.25,114.49,2789.13,109.28,-109.28
"3016",3.98,13.07,16.70,3.50,3.38,0.00,0.00,0.00,0.00,0.00,40.63,0.00,0.00,0.00,30.25,118.03,2789.13,127.81,-127.81
"3017",3.90,12.38,7.25,3.48,12.50,0.00,0.00,0.00,0.00,0.00,39.50,0.00,0.00,0.00,30.25,118.03,2789.13,127.81,-127.81
"3018",3.64,12.41,1.20,3.73,12.86,0.00,0.00,6.07,0.00,0.00,39.90,0.00,0.00,0.00,30.25,118.03,2789.13,127.81,-127.81
"3019",3.57,13.39,0.00,3.88,12.86,0.00,0.00,8.18,0.00,0.00,41.88,0.00,0.00,0.00,30.25,111.28,2789.13,127.81,-127.81
"3020",3.38,13.66,0.00,4.06,12.86,0.00,0.00,8.65,0.00,0.00,42.61,0.00,0.00,0.00,30.25,102.19,2789.13,127.81,-127.81
"3021",2.96,13.02,0.00,4.16,12.86,0.00,0.00,9.30,0.22,0.00,42.50,0.00,0.00,0.00,30.25,92.58,2789.13,127.81,-127.81
"3022",2.65,12.09,0.00,4.16,12.86,0.00,0.00,9.30,3.35,0.00,44.40,0.00,0.00,0.00,30.03,82.25,2789.13,127.81,-127.81
"3023",2.62,11.27,0.00,4.27,12.86,0.00,0.00,9.30,7.56,0.00,47.87,0.00,0.00,0.00,26.50,71.91,2789.13,127.81,-127.81
"3024",2.71,10.43,0.00,4.19,12.86,0.00,0.00,9.30,8.03,0.00,47.52,0.00,0.00,0.00,18.55,61.58,2789.13,127.81,-127.81
"3025",2.78,9.85,0.00,3.96,12.86,0.00,0.00,9.30,4.36,0.00,43.10,0.00,0.00,0.00,10.09,51.25,2789.13,127.81,-127.81
"3026",2.75,9.47,0.00,3.87,12.86,0.00,0.00,9.30,3.56,0.00,41.80,0.00,0.00,0.00,5.51,40.91,2789.13,127.81,-127.81
"3027",2.65,9.32,0.00,3.72,12.86,0.00,0.00,9.30,1.64,0.00,39.48,0.00,0.00,0.00,1.76,30.58,2789.13,127.81,-127.81
"3028",2.52,9.42,0.02,3.62,12.86,0.00,0.00,9.30,0.03,0.00,37.76,0.00,0.00,0.00,0.03,20.25,2789.13,127.81,-127.81
"3029",2.26,8.72,2.97,3.62,12.86,0.00,0.00,7.40,0.00,0.00,37.82,0.00,0.00,0.00,0.00,9.91,2789.13,127.81,-127.81
"3030",1.83,7.12,12.73,3.77,12.86,0.00,0.00,1.52,0.00,0.00,39.84,0.00,0.00,0.00,0.00,1.69,2789.13,127.81,-127.81
"3031",1.50,6.68,26.53,3.93,2.98,0.00,0.00,0.00,0.00,0.00,41.63,0.00,0.00,0.00,0.00,0.00,2789.13,127.81,-127.81
"3032",1.25,6.88,39.54,3.98,0.00,0.00,0.00,0.00,0.00,0.00,44.30,-7.35,0.00,0.00,0.00,0.00,2789.13,109.28,-109.28
"3033",1.14,7.26,49.20,4.17,0.00,0.00,0.00,0.00,0.00,0.00,46.62,-9.30,-5.84,0.00,0.00,6.98,2789.13,107.57,-107.57
"3034",1.04,7.69,53.45,4.17,0.00,0.00,0.00,0.00,0.00,0.00,47.84,-9.30,-9.22,0.00,5.26,15.82,2789.13,107.57,-107.57
"3035",0.69,8.12,52.61,4.14,0.00,0.00,0.00,0.00,0.00,0.00,48.02,-9.30,-8.25,0.00,13.56,24.65,2789.13,107.57,-107.57
"3036",0.61,8.49,47.57,4.18,0.00,0.00,0.00,0.00,0.00,0.00,48.90,-9.30,-2.66,0.00,20.98,33.49,2789.13,107.57,-107.57
"3037",0.86,9.20,41.80,4.10,0.00,0.00,0.00,0.00,0.00,0.00,49.95,-6.02,0.00,0.00,23.37,42.32,2789.13,109.28,-109.28
"3038",1.44,10.28,34.03,3.96,0.00,0.00,0.00,0.00,0.00,0.00,47.62,-2.09,0.00,0.00,23.37,48.04,2789.13,109.28,-109.28
"3039",2.69,11.30,25.34,3.86,0.00,0.00,0.00,2.85,0.00,0.00,46.05,0.00,0.00,0.00,23.37,50.03,2789.13,127.81,-127.81
"3040",4.49,12.27,15.71,3.82,0.00,0.00,0.00,8.32,0.00,0.00,44.60,0.00,0.00,0.00,23.37,46.86,2789.13,127.81,-127.81
"3041",5.97,13.45,6.96,3.86,0.00,0.00,0.00,0.00,13.26,0.00,43.50,0.00,0.00,0.00,23.37,37.62,2789.13,127.81,-127.81
"3042",6.91,15.89,1.23,4.05,6.43,0.00,0.00,9.30,0.00,0.00,43.81,0.00,0.00,0.00,9.41,37.62,2789.13,127.81,-127.81
"3043",7.48,19.14,0.00,4.36,4.90,0.00,0.00,9.30,0.00,0.00,45.17,0.00,0.00,0.00,9.41,27.28,2789.13,127.81,-127.81
"3044",7.67,22.69,0.00,4.35,0.00,0.00,0.00,0.99,8.94,0.00,44.64,0.00,0.00,0.00,9.41,16.95,2789.13,127.81,-127.81
"3045",7.84,26.38,0.00,4.15,0.00,0.00,0.00,5.16,0.00,0.00,43.53,0.00,0.00,0.00,0.00,15.85,2789.13,127.81,-127.81
"3046",8.25,29.45,0.00,4.05,0.00,0.00,0.00,3.07,0.00,0.00,44.82,0.00,0.00,0.00,0.00,10.11,2789.13,127.81,-127.81
"3047",8.39,31.28,0.00,4.11,0.00,0.00,0.00,4.22,0.00,0.00,48.00,0.00,0.00,0.00,0.00,6.70,2789.13,127.81,-127.81
"3048",8.16,32.06,0.00,4.07,1.22,0.00,0.00,1.81,0.00,0.00,47.32,0.00,0.00,0.00,0.00,2.01,2789.13,127.81,-127.81
"3049",7.77,31.65,0.00,4.08,0.00,0.00,0.00,0.00,0.00,0.00,42.29,0.00,0.00,-1.20,0.00,0.00,2789.13,32.50,-32.50
"3050",7.51,30.54,0.00,3.91,0.00,0.00,0.00,0.00,0.00,0.00,40.73,0.00,0.00,-1.24,0.00,0.00,2789.84,32.50,-32.50
"3051",7.48,29.37,0.00,3.79,0.00,0.00,0.00,0.00,0.00,0.00,38.15,0.00,0.00,-2.48,0.00,0.00,2790.57,32.50,-32.50
"3052",7.92,29.78,0.02,3.77,0.00,0.00,0.00,0.00,0.00,0.00,36.19,0.00,0.00,-5.30,0.00,0.00,2792.03,32.50,-32.50
"3053",8.87,28.47,2.87,3.59,0.00,0.00,0.00,0.00,0.00,0.00,35.50,-2.82,0.00,-5.49,0.00,0.00,2795.16,32.50,-32.50
"3054",9.19,25.41,10.89,3.56,0.00,0.00,0.00,0.00,0.00,0.00,36.15,-4.38,0.00,-8.52,0.00,2.68,2798.40,32.50,-32.50
"3055",9.16,24.85,21.94,3.72,0.00,0.00,0.00,0.00,0.00,0.00,36.42,-9.30,-5.42,-8.52,0.00,6.84,2803.43,26.08,-26.08
"3056",8.56,23.98,34.02,3.87,0.00,0.00,0.00,0.00,0.00,0.00,38.52,-9.30,-14.09,-8.52,4.88,15.68,2808.45,26.08,-26.08
"3057",7.62,22.29,41.93,3.93,0.00,0.00,0.00,0.00,0.00,0.00,41.59,-9.30,-16.37,-8.52,17.56,24.51,2813.48,26.08,-26.08
"3058",6.65,19.04,46.43,3.92,0.00,0.00,0.00,0.00,0.00,0.00,43.48,-9.30,-14.73,-8.52,32.29,33.35,2818.51,26.08,-26.08
"3059",5.78,16.08,48.14,3.96,0.00,0.00,0.00,0.00,0.00,0.00,44.06,-9.30,-12.09,-8.52,45.55,42.18,2823.54,26.08,-26.08
"3060",4.88,15.30,47.60,3.85,0.00,0.00,0.00,0.00,0.00,0.00,45.01,-9.30,-8.80,-8.52,56.43,51.02,2828.57,26.08,-26.08
"3061",3.93,15.57,45.64,3.81,0.00,0.00,0.00,0.00,0.00,0.00,46.57,-9.30,-4.56,-8.52,64.35,59.85,2833.60,26.08,-26.08
"3062",3.54,16.65,40.51,3.69,0.00,0.00,0.00,0.00,0.00,0.00,44.06,-9.30,-2.50,-8.52,68.45,68.69,2838.63,26.08,-26.08
"3063",3.92,18.99,32.06,3.53,0.00,0.00,0.00,0.00,0.00,0.00,42.49,-7.49,0.00,-8.52,70.70,77.52,2843.66,32.50,-32.50
"3064",4.77,22.13,21.95,3.53,0.00,0.00,0.00,0.00,0.00,0.00,40.90,-2.95,0.00,-8.52,70.70,84.64,2848.69,32.50,-32.50
"3065",5.68,24.17,10.65,3.51,0.00,0.00,0.00,0.00,0.00,0.00,39.67,0.00,0.00,-4.34,70.70,87.44,2853.72,32.50,-32.50
"3066",6.48,25.16,2.17,3.55,0.00,0.00,0.00,0.00,2.64,0.00,40.00,0.00,0.00,0.00,70.70,87.44,2856.28,32.50,-32.50
